Date,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,Coffee_Price,Coffee_Return
2015-01-01,3.45,8.33,1.51,8.59,25.47,31.47,19.6,68.06,0.42,90.8,3.95,4.13,1.42,0.72,11.87,2.38,25.89,161.0500030517578,0.0
2015-01-02,3.17,7.65,1.28,8.49,24.82,29.55,20.87,73.18,1.24,90.83,3.92,2.86,0.3,0.66,8.68,1.98,24.98,161.0500030517578,0.0
2015-01-03,2.75,6.54,1.99,8.44,23.71,27.51,20.92,82.75,4.37,90.81,3.9,4.08,2.25,0.57,6.59,3.09,23.65,,
2015-01-04,2.96,7.2,1.7,8.42,23.44,27.93,20.36,77.99,4.6,90.9,3.89,4.73,1.12,0.62,7.57,2.65,23.87,,
2015-01-05,2.96,7.08,2.18,8.46,23.49,29.22,19.13,74.85,1.73,90.9,3.91,5.65,1.24,0.61,10.09,3.29,23.64,168.10000610351562,0.0438
2015-01-06,3.03,7.23,2.06,8.53,23.41,29.27,18.47,74.74,1.41,90.99,3.91,5.07,1.76,0.62,10.8,3.07,23.97,174.89999389648438,0.0405
2015-01-07,2.84,6.89,2.63,8.47,23.23,28.98,17.99,70.98,0.1,90.97,3.85,6.53,2.09,0.6,10.99,3.94,23.92,175.0500030517578,0.0009
2015-01-08,2.98,7.71,2.15,8.57,23.66,30.55,17.07,66.62,0.02,90.93,3.91,5.45,2.01,0.67,13.48,3.28,24.54,176.89999389648438,0.0106
2015-01-09,3.33,8.41,2.0,8.7,23.95,31.84,15.71,60.29,0.0,90.93,3.95,6.28,1.49,0.73,16.13,3.12,24.81,180.0500030517578,0.0178
2015-01-10,3.1,7.72,1.67,8.54,25.1,32.93,17.47,57.87,0.0,90.91,3.9,3.97,1.48,0.67,15.46,2.64,25.99,,
2015-01-11,3.21,8.35,1.82,8.57,26.13,34.5,17.75,53.14,0.0,90.86,3.91,4.18,1.23,0.72,16.75,2.8,26.9,,
2015-01-12,3.22,8.39,2.42,8.62,25.95,34.92,17.46,51.94,0.11,90.85,3.94,6.01,1.6,0.73,17.46,3.77,26.7,176.75,-0.0183
2015-01-13,3.25,8.21,2.29,8.59,26.37,34.86,17.74,52.57,0.53,90.76,3.93,5.81,1.5,0.71,17.12,3.53,27.05,176.9499969482422,0.0011
2015-01-14,3.21,8.05,2.36,8.52,25.95,33.25,18.13,56.19,0.01,90.82,3.91,6.38,1.0,0.7,15.12,3.54,26.89,179.85000610351562,0.0164
2015-01-15,3.0,7.34,2.17,8.43,25.98,33.11,20.07,56.1,0.0,90.86,3.85,5.19,1.02,0.64,13.04,3.26,26.94,176.64999389648438,-0.0178
2015-01-16,3.18,8.09,2.44,8.46,25.78,34.07,17.93,53.28,0.0,90.88,3.85,5.36,1.98,0.7,16.14,3.7,27.18,171.0,-0.032
2015-01-17,3.28,8.17,2.2,8.53,26.22,34.93,18.22,49.78,0.0,90.82,3.88,6.05,2.11,0.71,16.71,3.44,27.68,,
2015-01-18,3.03,7.85,2.1,8.58,26.93,35.75,17.84,45.89,0.0,90.78,3.9,4.73,1.83,0.68,17.91,3.26,28.1,,
2015-01-19,3.2,8.23,2.59,8.59,26.73,35.66,18.62,47.87,0.0,90.77,3.91,6.16,2.6,0.72,17.04,4.04,28.05,171.0,0.0
2015-01-20,3.33,8.35,2.55,8.63,26.96,35.73,18.68,44.57,0.0,90.67,3.92,5.83,0.98,0.73,17.05,3.85,28.11,164.3000030517578,-0.0392
2015-01-21,3.16,7.84,1.3,8.52,28.01,35.89,19.02,45.74,0.53,90.6,3.91,3.88,0.82,0.68,16.87,2.01,29.18,161.25,-0.0186
2015-01-22,3.04,6.92,1.79,8.35,24.04,28.87,20.01,67.5,4.34,90.7,3.87,5.19,1.23,0.6,8.86,2.68,24.71,159.9499969482422,-0.0081
2015-01-23,2.53,6.01,1.28,8.34,22.1,26.09,19.0,76.12,7.93,90.8,3.86,3.12,0.15,0.52,7.09,1.86,22.38,162.4499969482422,0.0156
2015-01-24,2.28,5.26,2.25,8.21,21.24,25.81,17.97,78.36,7.34,90.84,3.8,4.42,2.22,0.46,7.84,3.32,21.84,,
2015-01-25,2.65,6.07,2.0,8.1,22.56,29.28,17.18,73.4,3.57,90.82,3.74,4.26,1.32,0.53,12.1,2.97,23.78,,
2015-01-26,1.95,4.28,0.92,7.96,22.97,28.25,18.3,75.99,8.03,90.86,3.66,2.24,0.17,0.37,9.95,1.31,23.93,161.85000610351562,-0.0037
2015-01-27,2.66,5.9,1.15,8.12,21.66,25.77,19.18,83.86,4.35,90.9,3.76,2.85,0.49,0.52,6.59,1.76,21.89,168.1999969482422,0.0392
2015-01-28,2.16,4.64,1.19,8.17,23.06,28.06,17.55,74.2,0.81,90.86,3.79,3.73,0.27,0.41,10.51,1.82,23.62,167.6999969482422,-0.003
2015-01-29,2.69,5.75,1.15,8.2,23.64,28.41,19.05,73.76,4.0,90.85,3.78,3.13,0.66,0.51,9.36,1.84,24.11,160.0,-0.0459
2015-01-30,3.02,7.05,1.3,8.31,24.03,29.29,18.84,74.02,7.35,90.8,3.83,3.38,1.16,0.62,10.45,2.18,24.4,161.89999389648438,0.0119
2015-01-31,3.06,7.4,2.09,8.32,24.98,31.49,19.55,71.15,5.12,90.82,3.85,5.89,0.73,0.65,11.94,3.24,25.21,,
2015-02-01,3.19,7.84,2.38,8.32,24.73,30.43,20.45,72.0,4.89,90.89,3.84,5.92,0.91,0.69,9.98,3.55,25.2,,
2015-02-02,3.04,7.08,1.65,8.3,23.89,29.7,19.53,71.36,5.63,90.85,3.83,4.85,0.35,0.63,10.17,2.63,24.1,162.4499969482422,0.0034
2015-02-03,2.88,6.48,1.57,8.26,23.96,29.72,18.3,68.02,5.6,90.71,3.82,4.1,1.21,0.57,11.42,2.43,24.34,160.75,-0.0105
2015-02-04,2.1,4.39,1.91,8.15,22.4,28.74,18.03,76.92,4.81,90.6,3.78,4.71,1.3,0.39,10.71,2.94,22.87,164.89999389648438,0.0258
2015-02-05,2.16,4.65,2.34,7.94,21.35,25.33,18.2,85.02,11.51,90.43,3.66,5.21,1.34,0.41,7.13,3.47,21.71,164.75,-0.0009
2015-02-06,0.77,1.61,2.5,7.89,20.92,23.77,18.32,90.7,23.28,90.33,3.64,5.34,1.98,0.14,5.45,3.72,20.89,166.85000610351562,0.0127
2015-02-07,1.93,3.86,2.07,7.92,20.76,24.48,17.99,87.01,9.68,90.35,3.65,5.15,1.13,0.34,6.49,3.03,21.12,,
2015-02-08,1.69,3.55,3.21,7.58,21.13,25.66,18.65,89.12,16.52,90.6,3.47,6.61,2.05,0.32,7.01,4.76,21.19,,
2015-02-09,1.43,3.25,2.61,7.56,21.43,25.93,19.0,86.05,12.88,90.78,3.47,6.36,2.13,0.29,6.93,3.98,21.53,167.60000610351562,0.0045
2015-02-10,2.26,5.29,1.33,7.63,22.25,26.55,17.98,84.62,9.89,90.89,3.52,3.48,1.12,0.47,8.57,2.1,22.5,159.39999389648438,-0.0489
2015-02-11,2.25,4.98,1.58,7.88,21.48,24.32,19.19,85.09,5.49,91.04,3.64,5.35,0.32,0.45,5.13,2.42,21.02,159.4499969482422,0.0003
2015-02-12,3.17,7.73,1.97,8.13,23.02,28.79,18.14,78.54,0.01,91.04,3.75,4.72,1.94,0.69,10.65,3.17,23.37,164.5500030517578,0.032
2015-02-13,3.3,8.03,1.5,8.29,22.81,29.49,16.37,68.19,0.0,91.03,3.8,3.6,1.6,0.72,13.12,2.41,22.76,163.1999969482422,-0.0082
2015-02-14,3.09,7.3,0.92,8.18,24.16,29.46,18.33,66.14,0.19,90.88,3.77,2.3,0.68,0.66,11.13,1.46,24.28,,
2015-02-15,3.28,7.78,1.45,8.14,23.87,29.52,19.01,72.48,1.61,90.74,3.76,4.18,0.36,0.7,10.51,2.27,23.98,,
2015-02-16,2.87,6.33,1.09,8.04,22.31,25.69,19.64,81.06,5.41,90.76,3.74,3.3,0.69,0.57,6.05,1.7,22.01,163.1999969482422,0.0
2015-02-17,2.36,4.96,2.09,7.9,21.86,25.89,18.07,85.3,24.99,90.72,3.69,5.16,1.7,0.45,7.82,3.24,22.01,155.64999389648438,-0.0463
2015-02-18,1.38,2.81,2.49,7.69,20.64,23.56,18.4,89.02,5.88,90.66,3.55,6.43,2.02,0.26,5.16,3.74,20.68,152.8000030517578,-0.0183
2015-02-19,1.55,3.67,2.06,7.02,20.09,23.3,18.03,89.8,17.0,90.74,3.17,4.88,1.7,0.34,5.27,3.15,20.16,149.1999969482422,-0.0236
2015-02-20,2.26,5.31,1.84,7.6,21.39,26.54,17.92,84.18,9.02,90.86,3.48,4.39,1.76,0.49,8.62,2.81,21.73,148.64999389648438,-0.0037
2015-02-21,2.85,7.23,2.72,8.0,21.79,27.43,17.35,79.87,0.0,91.02,3.66,6.11,2.44,0.66,10.08,4.16,22.14,,
2015-02-22,2.94,7.74,2.53,8.06,21.68,28.01,15.82,76.2,0.0,91.02,3.68,6.21,2.73,0.71,12.19,3.93,22.03,,
2015-02-23,2.69,7.13,2.81,8.04,21.77,27.58,16.31,77.3,0.02,90.98,3.68,6.61,2.68,0.66,11.27,4.28,22.17,144.4499969482422,-0.0283
2015-02-24,2.44,5.69,2.33,7.79,22.15,27.43,17.73,78.77,0.13,91.01,3.59,4.81,2.28,0.53,9.7,3.55,22.67,145.35000610351562,0.0062
2015-02-25,2.49,5.57,1.63,7.65,21.13,25.28,17.64,83.07,4.36,91.06,3.55,4.69,1.2,0.52,7.64,2.58,21.19,139.75,-0.0385
2015-02-26,2.75,6.21,0.93,7.76,22.67,27.85,17.11,78.08,3.15,90.83,3.62,2.58,0.15,0.58,10.74,1.46,23.0,136.5500030517578,-0.0229
2015-02-27,2.25,4.85,1.53,7.66,21.98,26.37,18.31,81.17,2.59,90.69,3.56,3.48,1.14,0.45,8.06,2.4,22.3,136.75,0.0015
2015-02-28,2.67,6.28,1.65,7.69,22.31,28.12,17.45,82.32,3.12,90.68,3.58,4.07,1.48,0.59,10.67,2.57,22.83,,
2015-03-01,2.27,5.16,3.6,7.57,22.44,27.91,18.98,82.42,0.54,90.79,3.53,8.4,2.67,0.48,8.93,5.34,22.85,,
2015-03-02,1.79,3.96,3.05,7.41,22.27,27.19,18.88,81.47,0.67,90.86,3.41,7.46,2.25,0.37,8.31,4.52,22.76,135.10000610351562,-0.0121
2015-03-03,2.16,4.97,2.12,7.45,22.35,26.75,18.77,83.26,1.82,90.8,3.41,5.96,1.57,0.47,7.98,3.24,22.59,126.25,-0.0655
2015-03-04,2.18,5.11,1.89,7.53,22.59,27.09,18.43,81.08,4.01,90.85,3.46,5.91,1.46,0.48,8.66,2.92,22.91,134.0500030517578,0.0618
2015-03-05,2.37,5.94,0.57,7.55,23.25,27.76,18.11,74.31,1.6,90.81,3.48,2.19,0.11,0.56,9.65,0.89,23.47,131.5500030517578,-0.0186
2015-03-06,2.69,6.73,1.06,7.66,22.24,25.96,19.24,81.28,8.09,90.76,3.53,3.13,0.52,0.64,6.72,1.59,22.39,136.5,0.0376
2015-03-07,2.78,6.88,1.18,7.59,23.74,28.97,19.05,74.19,6.32,90.72,3.53,3.07,0.41,0.66,9.92,1.69,23.69,,
2015-03-08,2.08,4.5,1.03,7.47,23.2,26.72,19.97,79.2,25.79,90.74,3.48,2.91,0.12,0.43,6.75,1.54,22.9,,
2015-03-09,2.52,5.95,1.27,7.37,21.75,24.9,18.95,87.76,14.95,90.71,3.42,3.8,0.7,0.57,5.95,2.01,21.54,133.64999389648438,-0.0209
2015-03-10,1.84,3.73,1.91,7.31,21.5,24.87,18.62,90.04,10.96,90.65,3.4,4.97,0.55,0.36,6.25,2.86,21.58,131.6999969482422,-0.0146
2015-03-11,2.01,4.4,2.33,7.29,20.8,24.12,18.82,90.8,7.58,90.65,3.4,7.48,1.65,0.43,5.3,3.62,20.66,128.39999389648438,-0.0251
2015-03-12,1.14,2.33,1.39,7.31,20.78,25.2,18.37,87.71,7.11,90.71,3.4,4.0,0.94,0.23,6.83,2.18,20.79,128.85000610351562,0.0035
2015-03-13,1.97,4.56,1.17,7.11,20.94,25.49,17.73,85.66,1.99,90.77,3.29,2.93,0.6,0.45,7.76,1.82,21.22,126.4499969482422,-0.0186
2015-03-14,1.71,3.87,1.36,7.11,21.33,26.26,17.71,84.44,1.79,90.79,3.29,3.46,1.34,0.38,8.55,2.19,21.69,,
2015-03-15,2.11,4.99,1.15,7.11,20.72,24.67,17.48,87.63,4.7,90.83,3.29,3.06,1.03,0.49,7.19,1.97,20.64,,
2015-03-16,1.91,4.46,1.85,7.2,20.47,24.23,17.86,87.21,1.05,90.77,3.32,5.07,1.68,0.44,6.37,2.93,20.55,134.89999389648438,0.0668
2015-03-17,1.85,4.0,1.0,7.24,19.93,24.48,16.3,84.94,3.14,90.81,3.34,2.8,0.44,0.4,8.18,1.6,20.31,133.9499969482422,-0.007
2015-03-18,1.62,3.71,1.94,7.01,19.99,24.27,16.64,87.83,7.31,90.89,3.22,4.96,1.93,0.37,7.63,3.0,20.04,136.25,0.0172
2015-03-19,1.39,2.98,1.78,6.94,19.17,22.64,16.59,89.75,19.36,90.89,3.18,4.42,1.62,0.3,6.05,2.81,19.13,140.0,0.0275
2015-03-20,1.35,2.94,1.59,6.98,19.69,23.92,16.33,89.45,8.72,90.73,3.22,3.5,1.71,0.3,7.59,2.49,19.82,143.35000610351562,0.0239
2015-03-21,1.81,4.48,1.91,6.68,19.7,24.27,16.54,87.92,3.85,90.61,3.05,5.29,0.65,0.45,7.73,2.88,19.8,,
2015-03-22,1.55,4.01,1.75,6.48,19.89,24.44,16.44,86.03,7.88,90.67,2.95,5.18,1.07,0.41,8.0,2.78,19.99,,
2015-03-23,2.3,5.72,1.64,7.06,21.47,27.14,16.53,85.36,5.4,90.87,3.29,4.05,1.42,0.58,10.61,2.59,21.87,141.85000610351562,-0.0105
2015-03-24,2.31,5.62,1.38,7.03,22.16,27.48,17.71,84.47,2.9,91.02,3.25,4.12,1.44,0.57,9.77,2.25,22.61,137.3000030517578,-0.0321
2015-03-25,2.2,5.27,2.21,6.95,21.95,26.92,18.34,85.43,1.61,91.0,3.21,6.38,1.97,0.54,8.58,3.38,22.31,139.9499969482422,0.0193
2015-03-26,2.55,6.2,1.66,7.0,22.34,27.26,18.35,84.55,0.73,90.86,3.25,4.4,1.4,0.64,8.91,2.58,22.67,140.25,0.0021
2015-03-27,1.92,4.42,1.24,6.93,22.64,26.68,18.97,84.78,3.9,91.0,3.21,3.07,1.07,0.46,7.71,1.98,22.61,138.1999969482422,-0.0146
2015-03-28,2.44,6.12,1.02,6.91,23.23,27.41,19.02,81.1,1.46,91.07,3.21,2.37,0.85,0.64,8.39,1.51,22.89,,
2015-03-29,2.32,5.59,1.36,6.91,23.3,27.9,19.82,82.96,2.42,90.9,3.22,4.1,0.99,0.58,8.08,2.17,23.15,138.1999969482422,0.0
2015-03-30,2.64,6.2,1.59,6.91,22.88,27.18,19.22,84.45,11.08,90.83,3.22,4.67,1.22,0.65,7.96,2.51,22.8,132.35000610351562,-0.0423
2015-03-31,2.04,4.83,1.11,6.72,22.33,26.14,19.72,86.28,2.91,90.87,3.13,3.49,0.97,0.51,6.42,1.81,22.02,132.89999389648438,0.0042
2015-04-01,2.31,5.58,1.31,6.73,22.5,27.07,19.13,85.79,1.55,90.88,3.14,2.91,1.88,0.59,7.94,2.21,22.66,134.85000610351562,0.0147
2015-04-02,2.25,5.46,1.07,6.7,22.5,28.27,17.86,80.52,1.07,90.88,3.12,3.11,0.71,0.58,10.41,1.9,22.9,140.89999389648438,0.0449
2015-04-03,1.64,3.87,2.33,6.48,22.03,26.96,18.55,85.48,0.93,90.74,2.99,5.85,2.08,0.41,8.41,3.45,22.57,,
2015-04-04,1.51,3.56,2.47,6.46,20.49,23.28,18.84,91.0,7.82,90.62,2.99,5.62,2.11,0.38,4.44,3.71,20.44,,
2015-04-05,1.65,3.46,2.09,6.49,21.47,25.97,18.47,89.81,8.25,90.66,3.03,5.4,1.88,0.37,7.5,3.23,21.52,140.89999389648438,0.0
2015-04-06,2.24,5.62,2.42,6.49,22.29,26.88,18.77,87.59,2.82,90.52,3.03,5.04,2.26,0.61,8.11,3.63,22.53,146.1999969482422,0.0376
2015-04-07,1.47,3.36,2.06,6.49,18.79,21.37,15.93,89.19,0.76,90.66,3.02,4.53,2.06,0.37,5.44,3.19,18.8,141.9499969482422,-0.0291
2015-04-08,1.4,3.26,2.84,6.4,20.12,25.66,15.84,84.84,0.03,90.88,2.97,7.34,2.08,0.36,9.82,4.22,20.66,135.6999969482422,-0.044
2015-04-09,1.46,3.54,2.11,6.2,20.33,25.77,15.96,84.56,0.14,91.01,2.83,5.04,1.71,0.39,9.81,3.15,21.02,137.4499969482422,0.0129
2015-04-10,1.99,5.24,1.91,6.38,21.13,26.62,17.06,82.88,0.01,91.08,2.93,5.05,1.37,0.58,9.56,2.88,21.66,135.10000610351562,-0.0171
2015-04-11,2.09,5.61,1.42,6.44,21.2,26.46,16.43,81.03,0.14,91.06,2.96,4.81,0.01,0.62,10.03,2.23,21.82,,
2015-04-12,2.1,5.71,0.98,6.42,21.76,27.36,16.63,79.54,0.36,90.95,2.95,2.84,0.58,0.64,10.73,1.7,22.23,135.10000610351562,0.0
2015-04-13,1.76,4.58,1.22,6.33,21.8,26.98,17.17,77.54,0.26,91.01,2.93,3.58,0.71,0.51,9.81,2.01,22.01,133.75,-0.01
2015-04-14,1.81,4.68,1.69,6.19,21.29,26.69,16.68,78.99,0.72,91.0,2.87,4.72,1.08,0.53,10.01,2.61,21.78,134.60000610351562,0.0064
2015-04-15,1.84,4.55,1.55,6.08,21.25,26.01,17.89,79.81,3.45,90.92,2.83,4.73,0.99,0.52,8.12,2.42,21.23,135.8000030517578,0.0089
2015-04-16,1.98,5.03,1.03,6.23,22.13,26.62,17.86,77.64,2.14,90.82,2.89,2.64,0.27,0.57,8.76,1.48,21.71,139.60000610351562,0.028
2015-04-17,2.06,5.39,1.26,6.2,22.03,27.73,16.43,80.67,0.33,90.88,2.86,3.57,1.18,0.62,11.3,2.12,22.31,138.6999969482422,-0.0064
2015-04-18,1.92,4.87,2.05,6.1,22.17,27.28,18.03,82.8,0.37,90.88,2.84,5.22,1.6,0.56,9.25,3.23,22.43,,
2015-04-19,1.96,4.91,0.99,6.03,23.25,28.15,18.82,80.01,0.93,90.78,2.82,2.8,0.74,0.57,9.33,1.53,23.24,138.6999969482422,0.0
2015-04-20,2.03,4.98,1.44,6.01,22.67,27.41,19.52,82.89,1.76,90.78,2.81,3.81,1.09,0.58,7.89,2.34,22.63,138.6999969482422,0.0
2015-04-21,1.89,4.51,0.84,5.95,23.17,27.54,18.99,82.15,3.73,90.76,2.78,2.64,0.6,0.53,8.55,1.4,23.29,140.3000030517578,0.0115
2015-04-22,1.93,4.57,1.25,5.92,22.74,27.54,19.94,84.98,7.03,90.8,2.77,2.91,0.89,0.54,7.6,2.03,22.97,142.39999389648438,0.015
2015-04-23,1.75,4.52,1.21,5.74,22.58,26.46,19.25,83.1,3.52,90.94,2.65,4.19,0.44,0.54,7.21,1.82,22.46,140.4499969482422,-0.0137
2015-04-24,1.5,3.66,1.09,5.77,22.36,26.66,18.88,84.55,2.53,91.01,2.67,3.41,0.84,0.44,7.78,1.79,22.54,141.14999389648438,0.005
2015-04-25,1.79,4.46,1.03,5.78,21.77,26.23,18.6,85.71,2.56,91.0,2.69,2.6,0.62,0.53,7.63,1.74,21.71,,
2015-04-26,1.91,5.15,2.45,5.91,20.55,26.44,16.27,81.47,0.01,90.99,2.71,6.03,1.85,0.62,10.17,3.67,21.1,141.14999389648438,0.0
2015-04-27,1.76,5.0,2.09,5.93,19.86,25.81,14.25,78.61,0.06,90.95,2.7,5.51,1.16,0.61,11.56,3.18,20.28,136.10000610351562,-0.0358
2015-04-28,1.82,5.1,1.49,5.91,20.55,26.21,15.25,74.18,0.61,90.87,2.72,4.5,1.06,0.62,10.96,2.31,20.56,138.14999389648438,0.0151
2015-04-29,1.4,3.36,1.05,5.7,19.84,24.24,15.23,77.85,1.05,90.86,2.6,2.76,0.55,0.41,9.01,1.73,19.5,138.35000610351562,0.0014
2015-04-30,1.75,4.92,1.57,5.74,19.69,25.66,14.81,77.68,0.28,90.87,2.62,4.84,0.29,0.6,10.85,2.56,20.04,136.5500030517578,-0.013
2015-05-01,1.62,4.27,1.54,5.77,19.99,25.02,14.9,78.87,9.5,90.87,2.64,4.53,0.26,0.53,10.12,2.32,20.14,133.4499969482422,-0.0227
2015-05-02,1.67,4.82,1.74,5.79,20.03,25.54,15.98,80.83,4.43,90.85,2.64,4.73,1.33,0.6,9.56,2.77,20.29,,
2015-05-03,1.93,5.52,2.12,5.85,19.28,25.63,13.95,81.43,0.0,90.93,2.65,5.29,2.14,0.69,11.68,3.45,19.46,133.4499969482422,0.0
2015-05-04,1.62,4.03,2.43,5.54,20.26,25.96,16.09,82.33,1.94,90.91,2.56,7.22,2.0,0.51,9.87,3.9,20.4,131.85000610351562,-0.012
2015-05-05,1.3,3.0,1.02,5.39,21.1,25.74,17.6,83.36,5.86,90.93,2.52,3.0,0.18,0.38,8.14,1.55,20.83,132.5500030517578,0.0053
2015-05-06,1.13,2.44,0.83,5.39,20.84,24.93,17.48,84.52,11.22,90.92,2.51,2.44,0.1,0.31,7.45,1.23,20.37,128.0500030517578,-0.0339
2015-05-07,1.58,4.39,2.14,5.45,20.12,25.99,15.1,80.78,0.46,90.87,2.49,4.11,1.08,0.56,10.89,3.24,20.42,130.85000610351562,0.0219
2015-05-08,1.84,5.52,2.77,5.55,18.28,24.42,13.55,80.75,0.0,91.15,2.53,7.44,1.9,0.71,10.87,4.21,18.71,132.89999389648438,0.0157
2015-05-09,1.68,4.91,2.4,5.52,19.19,25.06,14.29,81.61,0.02,91.17,2.52,5.92,1.43,0.63,10.77,3.63,19.5,,
2015-05-10,1.68,4.83,1.76,5.4,19.72,25.11,14.96,84.1,19.16,91.01,2.49,4.82,0.78,0.63,10.15,2.77,19.77,132.89999389648438,0.0
2015-05-11,0.82,1.84,2.14,5.23,18.93,21.79,16.9,88.42,3.16,90.84,2.41,6.18,0.96,0.24,4.89,3.3,18.85,133.35000610351562,0.0034
2015-05-12,1.5,4.01,1.93,5.41,18.34,24.32,13.26,81.16,0.08,90.94,2.46,3.87,0.98,0.52,11.06,2.96,18.82,134.5,0.0086
2015-05-13,1.48,4.0,1.93,5.37,17.13,22.92,12.15,77.39,0.0,91.13,2.4,4.32,1.97,0.52,10.77,3.02,17.3,134.39999389648438,-0.0007
2015-05-14,1.27,3.31,2.69,5.14,18.14,23.22,14.19,83.94,0.01,91.16,2.33,6.56,2.02,0.44,9.03,4.06,18.28,135.64999389648438,0.0093
2015-05-15,1.2,2.92,2.51,5.18,17.72,21.83,14.29,84.54,0.0,91.27,2.37,6.79,1.94,0.39,7.54,3.8,17.87,137.1999969482422,0.0114
2015-05-16,1.53,4.45,2.15,5.22,17.18,22.41,13.82,81.01,0.01,91.37,2.38,5.38,2.12,0.59,8.59,3.35,17.44,,
2015-05-17,1.48,4.42,2.41,5.24,17.9,24.13,13.46,80.88,0.01,91.42,2.4,6.58,2.06,0.59,10.67,3.72,18.23,137.1999969482422,0.0
2015-05-18,1.08,2.82,2.53,4.94,17.9,23.12,14.57,85.17,0.08,91.33,2.25,5.99,1.83,0.38,8.55,3.81,18.17,141.64999389648438,0.0324
2015-05-19,1.37,3.97,1.96,5.1,18.34,23.9,14.36,83.17,1.54,91.23,2.34,4.8,1.54,0.53,9.54,3.03,18.67,139.85000610351562,-0.0127
2015-05-20,1.02,2.61,2.45,5.03,18.39,24.07,14.5,83.01,1.54,91.22,2.3,6.05,1.92,0.35,9.57,3.76,18.7,136.0,-0.0275
2015-05-21,1.38,4.31,2.84,5.14,18.28,23.98,14.35,81.17,0.14,91.38,2.35,6.9,2.1,0.59,9.63,4.33,18.51,128.4499969482422,-0.0555
2015-05-22,1.44,4.32,2.77,5.15,18.1,24.59,13.51,77.96,0.01,91.41,2.35,7.18,2.2,0.59,11.08,4.29,18.29,126.9499969482422,-0.0117
2015-05-23,1.51,4.31,2.04,5.1,17.95,24.22,12.65,79.39,0.0,91.29,2.32,5.42,1.38,0.59,11.57,3.15,18.01,,
2015-05-24,1.67,5.04,1.11,5.09,19.43,25.18,14.14,71.66,0.0,91.12,2.32,3.79,0.07,0.69,11.04,1.77,18.51,126.9499969482422,0.0
2015-05-25,1.62,5.14,1.2,5.14,19.51,26.76,13.53,74.78,0.01,91.1,2.33,2.67,1.4,0.71,13.23,2.06,18.97,126.9499969482422,0.0
2015-05-26,1.64,5.17,1.77,5.17,19.46,27.27,13.31,73.73,0.01,91.04,2.34,4.23,2.36,0.72,13.96,3.15,19.21,124.0500030517578,-0.0228
2015-05-27,1.57,5.07,1.85,5.14,19.32,26.55,12.56,68.29,0.01,91.0,2.32,5.28,0.85,0.7,13.99,2.93,18.52,124.5,0.0036
2015-05-28,1.44,4.44,1.63,5.02,20.3,26.31,15.6,69.58,0.29,90.92,2.29,4.56,0.35,0.62,10.71,2.41,19.37,125.1500015258789,0.0052
2015-05-29,1.47,4.35,2.08,5.04,18.44,24.78,14.44,79.21,1.04,90.84,2.32,5.87,0.99,0.61,10.34,3.19,18.88,126.1500015258789,0.008
2015-05-30,1.48,4.79,1.34,5.04,18.87,26.09,13.58,73.6,0.06,90.96,2.3,4.05,0.55,0.67,12.51,2.19,18.58,,
2015-05-31,1.48,4.87,1.57,5.02,20.42,27.72,13.03,67.77,0.0,91.08,2.29,4.83,0.22,0.69,14.69,2.5,19.3,126.1500015258789,0.0
2015-06-01,1.43,4.39,1.03,4.82,20.66,27.6,14.1,65.39,1.65,91.11,2.21,2.56,0.49,0.62,13.5,1.74,19.82,129.8000030517578,0.0289
2015-06-02,1.26,3.7,2.06,4.7,19.31,24.62,15.56,84.3,13.21,91.14,2.15,5.87,1.0,0.52,9.06,3.19,19.39,132.6999969482422,0.0223
2015-06-03,1.02,3.03,2.43,4.49,18.89,23.73,15.36,86.32,4.14,91.21,2.02,6.17,1.78,0.43,8.37,3.66,19.19,134.3000030517578,0.0121
2015-06-04,1.45,4.85,2.37,4.95,17.89,24.17,13.74,79.65,0.03,91.4,2.24,5.19,2.3,0.69,10.43,3.63,18.32,135.6999969482422,0.0104
2015-06-05,1.39,4.61,2.69,4.95,18.03,24.57,13.33,79.75,0.03,91.34,2.24,6.65,2.43,0.66,11.24,4.16,18.25,135.10000610351562,-0.0044
2015-06-06,1.44,4.73,2.56,4.98,18.95,25.26,14.1,77.19,0.01,91.2,2.26,6.25,1.76,0.68,11.16,3.89,18.9,,
2015-06-07,1.47,4.75,2.14,4.99,19.13,25.44,14.47,77.85,0.01,91.26,2.27,5.56,1.55,0.68,10.97,3.36,19.28,135.10000610351562,0.0
2015-06-08,1.41,4.61,1.89,5.01,18.49,25.03,13.09,73.89,0.0,91.2,2.26,5.07,1.57,0.66,11.94,2.99,18.38,136.5500030517578,0.0107
2015-06-09,1.55,5.04,1.41,5.06,18.2,25.47,11.17,63.56,0.01,91.12,2.27,3.6,0.87,0.73,14.3,2.38,17.51,137.35000610351562,0.0059
2015-06-10,1.42,4.5,1.25,5.01,19.04,26.13,11.67,66.68,0.0,91.14,2.26,3.17,1.37,0.65,14.46,2.1,18.66,136.4499969482422,-0.0066
2015-06-11,1.45,4.76,1.3,4.93,19.94,26.97,13.92,64.02,0.0,91.1,2.23,3.09,0.48,0.69,13.05,2.03,18.87,132.0,-0.0326
