Date,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,Coffee_Price,Coffee_Return
2015-01-01,2.55,7.13,1.0,7.19,17.08,25.46,10.4,50.83,0.0,81.71,3.07,2.99,0.54,0.78,15.06,1.93,17.0,161.0500030517578,0.0
2015-01-02,2.57,7.23,1.13,7.25,16.21,26.32,7.01,45.32,0.0,81.72,3.1,3.38,0.8,0.79,19.31,2.25,16.38,161.0500030517578,0.0
2015-01-03,2.62,7.23,1.2,7.26,16.81,25.37,7.79,40.59,0.0,81.75,3.1,3.04,0.89,0.79,17.58,2.14,16.18,,
2015-01-04,2.52,7.02,1.2,7.06,17.48,25.27,10.9,43.34,0.0,81.73,3.05,2.86,0.3,0.77,14.37,1.96,16.41,,
2015-01-05,2.58,6.85,1.05,7.02,17.81,26.0,9.24,50.37,0.0,81.62,3.06,2.78,0.27,0.75,16.76,1.86,17.59,168.10000610351562,0.0438
2015-01-06,2.51,6.63,1.01,6.92,19.01,26.49,12.29,52.51,0.0,81.68,3.03,2.34,1.24,0.72,14.2,1.73,18.84,174.89999389648438,0.0405
2015-01-07,2.6,6.83,1.02,6.91,18.8,26.83,10.32,52.36,0.0,81.75,3.02,3.54,0.5,0.75,16.51,1.85,19.19,175.0500030517578,0.0009
2015-01-08,2.63,6.89,1.09,7.0,18.95,26.89,10.82,56.74,0.0,81.77,3.09,3.26,0.95,0.75,16.07,1.9,19.76,176.89999389648438,0.0106
2015-01-09,2.56,6.68,1.03,7.0,19.44,26.51,13.07,50.94,0.0,81.77,3.1,3.63,0.36,0.73,13.44,1.74,20.22,180.0500030517578,0.0178
2015-01-10,2.45,6.43,0.88,7.03,19.72,26.71,12.47,47.6,0.0,81.72,3.1,2.51,0.14,0.7,14.24,1.45,19.99,,
2015-01-11,2.48,6.45,1.0,6.98,18.95,26.86,10.66,50.25,0.0,81.71,3.08,2.46,0.61,0.7,16.2,1.73,19.18,,
2015-01-12,2.38,5.88,1.23,6.96,18.78,26.9,11.33,55.42,0.0,81.72,3.06,4.4,0.98,0.64,15.57,2.27,19.98,176.75,-0.0183
2015-01-13,2.43,5.93,1.38,7.03,19.0,26.55,13.16,56.92,0.0,81.77,3.1,3.73,1.61,0.64,13.39,2.39,20.3,176.9499969482422,0.0011
2015-01-14,2.52,6.51,1.14,7.08,19.54,27.53,12.96,44.24,0.0,81.78,3.06,4.1,0.6,0.7,14.57,1.98,20.59,179.85000610351562,0.0164
2015-01-15,2.77,7.04,1.08,7.16,19.52,27.45,11.72,45.82,0.0,81.67,3.11,2.73,0.4,0.76,15.73,1.89,20.41,176.64999389648438,-0.0178
2015-01-16,2.69,7.09,1.16,7.14,19.13,27.2,12.35,44.61,0.0,81.67,3.14,3.11,0.82,0.76,14.85,2.08,20.11,171.0,-0.032
2015-01-17,2.73,7.03,1.1,7.16,19.5,27.87,12.72,43.05,0.0,81.63,3.13,2.5,1.16,0.75,15.15,1.78,19.45,,
2015-01-18,2.8,6.98,1.24,7.16,19.04,27.92,10.16,42.98,0.01,81.68,3.13,2.96,0.91,0.75,17.76,2.18,19.37,,
2015-01-19,2.65,6.49,1.17,7.1,19.81,28.23,11.68,46.03,0.06,81.64,3.12,2.4,1.0,0.69,16.55,1.99,20.12,171.0,0.0
2015-01-20,2.51,6.46,1.26,7.05,19.61,28.12,11.98,48.04,0.04,81.68,3.1,3.08,1.66,0.69,16.14,2.35,20.8,164.3000030517578,-0.0392
2015-01-21,2.4,5.95,1.22,7.08,19.31,27.09,11.94,55.68,0.0,81.82,3.1,4.7,0.69,0.63,15.15,2.26,20.63,161.25,-0.0186
2015-01-22,2.76,6.53,1.69,7.04,20.2,27.82,13.64,53.61,0.0,81.85,3.09,5.53,1.65,0.69,14.18,2.81,21.7,159.9499969482422,-0.0081
2015-01-23,2.45,6.1,1.59,6.98,20.96,28.54,14.17,51.15,0.0,81.67,3.06,5.37,0.48,0.65,14.37,2.6,22.56,162.4499969482422,0.0156
2015-01-24,2.39,6.03,1.68,7.21,20.18,27.64,14.15,49.85,0.0,81.61,3.13,5.76,0.47,0.64,13.49,2.73,21.82,,
2015-01-25,2.94,7.18,1.58,7.43,19.13,28.36,12.44,39.67,0.0,81.67,3.21,5.32,0.75,0.76,15.92,2.74,20.73,,
2015-01-26,2.96,7.47,1.59,7.53,18.02,27.92,9.55,41.81,0.0,81.74,3.25,4.64,2.08,0.79,18.37,2.9,19.33,161.85000610351562,-0.0037
2015-01-27,3.03,7.61,1.07,7.64,18.93,29.55,9.63,38.87,0.0,81.65,3.26,3.9,0.21,0.8,19.92,2.07,20.29,168.1999969482422,0.0392
2015-01-28,3.06,7.56,1.21,7.59,18.75,28.25,9.33,37.06,0.0,81.61,3.27,4.19,0.41,0.79,18.92,2.22,19.64,167.6999969482422,-0.003
2015-01-29,3.06,7.48,1.22,7.5,19.24,29.58,10.2,38.85,0.0,81.6,3.23,4.67,0.22,0.78,19.38,2.3,20.55,160.0,-0.0459
2015-01-30,2.97,7.34,1.23,7.43,19.54,30.05,10.19,39.18,0.0,81.71,3.23,4.17,0.34,0.77,19.86,2.34,21.12,161.89999389648438,0.0119
2015-01-31,2.98,7.27,1.5,7.43,20.63,30.7,11.2,37.19,0.0,81.72,3.23,5.93,0.83,0.76,19.5,2.65,21.96,,
2015-02-01,3.03,7.32,1.4,7.51,20.9,30.32,13.14,35.62,0.02,81.66,3.28,5.62,0.65,0.76,17.18,2.55,22.55,,
2015-02-02,3.06,7.48,1.31,7.55,21.17,31.21,12.61,32.42,0.0,81.61,3.3,4.77,0.31,0.78,18.6,2.4,22.92,162.4499969482422,0.0034
2015-02-03,3.07,7.4,1.48,7.56,21.25,30.96,12.39,35.94,0.4,81.67,3.29,5.93,0.13,0.77,18.57,2.62,22.96,160.75,-0.0105
2015-02-04,2.94,7.28,2.09,7.56,21.29,30.68,13.93,39.83,0.04,81.69,3.29,6.45,2.14,0.75,16.75,3.5,23.0,164.89999389648438,0.0258
2015-02-05,2.85,7.3,1.77,7.55,21.26,30.65,13.06,39.5,0.0,81.66,3.26,5.99,1.4,0.75,17.59,3.06,23.04,164.75,-0.0009
2015-02-06,3.01,7.34,1.64,7.53,21.69,31.14,13.54,40.92,0.02,81.68,3.26,5.43,0.81,0.75,17.6,2.83,23.7,166.85000610351562,0.0127
2015-02-07,2.97,7.29,2.35,7.52,22.11,31.17,14.56,40.55,0.07,81.67,3.24,6.68,2.75,0.75,16.61,3.86,23.86,,
2015-02-08,3.04,7.4,1.81,7.56,22.22,30.11,15.42,41.67,0.9,81.63,3.29,5.75,0.8,0.76,14.69,2.96,24.22,,
2015-02-09,3.01,7.37,1.67,7.59,22.93,31.39,16.04,30.01,0.0,81.59,3.3,5.17,0.64,0.75,15.35,2.71,25.12,167.60000610351562,0.0045
2015-02-10,3.01,7.4,1.95,7.67,22.04,31.15,14.32,33.11,0.0,81.63,3.32,5.93,0.9,0.75,16.83,3.24,24.15,159.39999389648438,-0.0489
2015-02-11,2.79,6.8,1.29,7.56,22.4,31.49,14.19,42.83,0.0,81.7,3.29,4.55,0.22,0.69,17.3,2.19,24.76,159.4499969482422,0.0003
2015-02-12,2.92,7.28,1.34,7.54,23.23,31.85,16.25,33.29,0.0,81.67,3.28,4.61,0.51,0.74,15.6,2.26,25.56,164.5500030517578,0.032
2015-02-13,3.01,7.22,1.41,7.69,23.5,31.21,16.72,38.44,0.0,81.62,3.36,5.44,0.18,0.73,14.49,2.29,25.9,163.1999969482422,-0.0082
2015-02-14,2.7,6.52,1.27,7.51,23.09,29.94,17.57,37.93,0.01,81.63,3.32,3.6,0.48,0.66,12.37,2.0,25.31,,
2015-02-15,2.25,5.39,1.19,7.23,22.09,28.98,16.6,51.26,1.64,81.66,3.19,3.49,0.59,0.54,12.38,1.87,24.07,,
2015-02-16,2.74,6.24,1.04,7.39,22.6,29.88,14.94,49.15,0.26,81.67,3.27,3.24,1.03,0.63,14.94,1.75,24.77,163.1999969482422,0.0
2015-02-17,2.82,6.54,1.19,7.61,22.54,29.24,15.44,44.93,1.59,81.7,3.38,3.55,0.1,0.66,13.8,1.84,24.96,155.64999389648438,-0.0463
2015-02-18,2.92,6.49,1.15,7.68,22.18,29.26,16.28,52.09,3.05,81.66,3.39,2.99,0.1,0.65,12.98,1.77,24.37,152.8000030517578,-0.0183
2015-02-19,2.94,6.67,1.28,7.75,22.45,30.35,16.05,42.48,0.1,81.56,3.4,4.63,0.77,0.67,14.3,2.08,24.78,149.1999969482422,-0.0236
2015-02-20,2.89,6.74,1.54,7.71,23.11,31.51,16.13,37.81,0.06,81.49,3.37,4.79,0.91,0.67,15.38,2.42,25.63,148.64999389648438,-0.0037
2015-02-21,2.84,6.89,1.58,7.68,23.7,32.31,16.1,36.09,0.03,81.48,3.36,5.24,0.44,0.69,16.21,2.57,26.1,,
2015-02-22,2.85,6.98,2.55,7.66,23.64,32.11,17.04,31.79,0.01,81.53,3.34,5.86,2.6,0.69,15.07,4.01,25.79,,
2015-02-23,2.86,7.09,2.29,7.68,22.97,32.09,15.36,35.29,0.03,81.59,3.33,5.99,2.46,0.7,16.73,3.71,25.08,144.4499969482422,-0.0283
2015-02-24,2.71,6.53,1.72,7.7,22.77,30.6,16.25,40.5,0.1,81.62,3.35,4.49,0.97,0.65,14.35,2.56,25.28,145.35000610351562,0.0062
2015-02-25,2.67,6.39,1.2,7.6,23.38,31.03,16.52,42.56,0.06,81.52,3.34,4.32,0.11,0.63,14.51,1.81,26.05,139.75,-0.0385
2015-02-26,2.49,5.88,1.42,7.44,23.31,30.78,17.55,43.03,0.15,81.52,3.26,4.41,1.15,0.58,13.23,2.19,25.64,136.5500030517578,-0.0229
2015-02-27,2.64,6.23,1.75,7.51,22.61,30.55,15.32,46.53,0.16,81.55,3.28,4.9,2.07,0.61,15.23,2.77,24.76,136.75,0.0015
2015-02-28,3.1,7.61,1.34,7.75,22.92,32.08,14.11,30.33,0.0,81.51,3.37,5.07,1.07,0.75,17.97,2.32,25.08,,
2015-03-01,3.06,7.13,1.47,7.85,23.09,31.9,15.1,28.3,0.0,81.54,3.42,4.29,0.91,0.7,16.8,2.53,25.14,,
2015-03-02,3.15,7.61,1.43,7.83,22.92,32.9,14.1,25.05,0.0,81.56,3.37,5.69,0.3,0.75,18.8,2.54,25.17,135.10000610351562,-0.0121
2015-03-03,3.11,7.99,2.21,8.06,21.72,31.85,13.34,22.35,0.0,81.6,3.47,7.55,2.48,0.78,18.51,3.72,23.48,126.25,-0.0655
2015-03-04,3.23,7.89,1.61,8.0,22.05,32.3,13.15,23.77,0.0,81.59,3.45,5.4,1.15,0.77,19.15,2.84,24.1,134.0500030517578,0.0618
2015-03-05,3.35,7.94,1.85,8.11,22.35,32.45,13.54,26.62,0.0,81.56,3.51,6.09,1.12,0.77,18.91,3.17,24.47,131.5500030517578,-0.0186
2015-03-06,3.26,7.88,2.12,8.1,22.84,32.24,14.48,26.63,0.0,81.65,3.51,6.9,1.04,0.77,17.76,3.55,24.94,136.5,0.0376
2015-03-07,3.31,7.94,1.98,8.14,22.63,32.11,14.33,26.01,0.0,81.62,3.52,6.83,0.94,0.77,17.78,3.31,24.84,,
2015-03-08,3.27,8.01,1.83,8.18,22.64,32.47,14.03,27.08,0.0,81.64,3.53,6.69,0.06,0.78,18.44,3.12,24.95,,
2015-03-09,3.27,8.02,2.82,8.18,22.03,31.85,14.59,24.4,0.0,81.65,3.53,8.21,3.24,0.78,17.26,4.65,23.69,133.64999389648438,-0.0209
2015-03-10,3.38,7.96,2.87,8.1,22.5,32.16,14.53,27.99,0.0,81.63,3.54,8.36,2.51,0.77,17.63,4.65,24.42,131.6999969482422,-0.0146
2015-03-11,3.04,7.45,1.78,7.94,23.03,32.31,14.64,31.85,0.0,81.64,3.47,6.08,0.25,0.72,17.67,3.0,25.42,128.39999389648438,-0.0251
2015-03-12,2.72,6.66,2.02,7.67,22.18,29.15,16.71,43.4,1.45,81.72,3.37,5.53,1.95,0.64,12.44,3.17,24.09,128.85000610351562,0.0035
2015-03-13,2.64,6.78,2.63,7.87,23.31,31.63,17.0,41.99,0.29,81.58,3.42,6.49,3.04,0.66,14.63,4.09,25.43,126.4499969482422,-0.0186
2015-03-14,2.86,7.02,3.38,7.86,22.75,31.2,15.75,43.18,0.11,81.61,3.44,7.12,3.31,0.68,15.45,5.27,24.69,,
2015-03-15,3.08,7.49,2.83,8.05,22.35,31.59,14.21,44.34,0.0,81.6,3.5,7.07,2.61,0.72,17.38,4.5,24.29,,
2015-03-16,3.09,7.56,2.78,8.06,23.77,32.57,15.39,38.65,0.14,81.6,3.53,6.82,2.82,0.73,17.18,4.34,25.95,134.89999389648438,0.0668
2015-03-17,3.15,7.37,3.05,8.07,24.16,32.65,17.45,41.45,0.18,81.55,3.56,7.44,3.72,0.71,15.2,4.72,26.27,133.9499969482422,-0.007
2015-03-18,3.01,7.34,3.06,8.03,23.66,32.06,17.54,41.97,0.08,81.54,3.51,6.88,2.89,0.71,14.52,4.76,25.65,136.25,0.0172
2015-03-19,3.08,7.36,2.89,7.93,23.11,31.13,16.15,43.22,0.02,81.51,3.52,7.82,2.05,0.71,14.98,4.57,24.99,140.0,0.0275
2015-03-20,2.83,6.4,2.07,7.78,23.84,31.33,16.6,43.18,0.3,81.57,3.45,5.78,1.44,0.62,14.73,3.23,25.97,143.35000610351562,0.0239
2015-03-21,2.59,5.94,2.0,7.76,22.1,30.75,16.82,61.32,3.24,81.58,3.44,5.84,0.84,0.57,13.93,3.03,24.03,,
2015-03-22,2.58,5.76,2.38,7.82,20.91,28.78,15.71,69.97,8.35,81.61,3.5,5.61,2.02,0.55,13.07,3.7,22.42,,
2015-03-23,2.42,5.31,2.1,7.72,19.92,27.99,16.4,75.4,6.09,81.57,3.5,5.34,1.9,0.51,11.59,3.29,21.08,141.85000610351562,-0.0105
2015-03-24,1.69,3.53,1.1,7.55,18.93,24.85,15.31,78.06,7.9,81.59,3.39,3.19,0.91,0.34,9.54,1.73,20.2,137.3000030517578,-0.0321
2015-03-25,2.35,5.37,1.16,7.47,20.25,27.89,14.46,69.31,9.64,81.65,3.3,3.49,0.29,0.51,13.43,1.83,21.64,139.9499969482422,0.0193
2015-03-26,2.01,4.38,1.7,7.65,19.81,25.95,16.29,74.74,6.33,81.71,3.4,3.63,1.69,0.42,9.66,2.7,20.82,140.25,0.0021
2015-03-27,2.98,6.83,1.72,7.91,20.78,28.69,14.01,65.18,0.84,81.65,3.51,4.53,1.85,0.65,14.68,2.83,22.21,138.1999969482422,-0.0146
2015-03-28,2.49,5.6,1.62,7.79,20.94,28.29,15.88,64.85,2.26,81.64,3.47,4.08,0.06,0.54,12.41,2.59,22.44,,
2015-03-29,2.96,7.11,1.75,7.76,21.79,30.76,14.59,61.16,0.49,81.58,3.44,5.26,1.41,0.68,16.17,2.79,23.46,138.1999969482422,0.0
2015-03-30,2.4,5.75,1.84,7.44,20.87,27.93,15.6,66.07,1.08,81.62,3.26,5.11,1.69,0.55,12.33,2.85,22.29,132.35000610351562,-0.0423
2015-03-31,2.51,6.0,1.65,7.58,21.43,29.0,15.25,64.92,2.42,81.64,3.34,4.73,1.62,0.57,13.75,2.6,23.02,132.89999389648438,0.0042
2015-04-01,2.61,6.07,1.34,7.75,20.3,26.68,15.0,70.11,1.82,81.65,3.47,3.34,0.28,0.58,11.68,2.25,21.59,134.85000610351562,0.0147
2015-04-02,2.83,6.95,1.4,7.85,21.95,31.14,14.55,58.69,0.4,81.56,3.45,3.74,1.51,0.66,16.59,2.41,23.67,140.89999389648438,0.0449
2015-04-03,2.5,5.8,1.37,7.68,20.28,26.88,16.1,71.16,3.4,81.46,3.44,3.72,1.27,0.55,10.78,2.24,21.54,,
2015-04-04,2.0,4.45,1.13,7.63,18.78,24.25,15.22,82.01,15.44,81.45,3.44,3.21,0.81,0.42,9.03,1.79,19.67,,
2015-04-05,2.8,6.21,1.21,7.59,20.48,27.17,15.36,73.74,3.49,81.52,3.41,3.46,0.57,0.59,11.81,1.95,21.84,140.89999389648438,0.0
2015-04-06,2.69,6.04,1.16,7.59,21.11,28.87,15.66,71.97,4.55,81.56,3.38,3.1,0.32,0.58,13.21,1.82,22.78,146.1999969482422,0.0376
2015-04-07,2.85,5.83,1.01,7.69,19.76,24.76,17.06,79.78,6.87,81.6,3.46,2.25,1.07,0.56,7.7,1.61,20.7,141.9499969482422,-0.0291
2015-04-08,2.67,6.21,1.29,7.48,20.35,27.4,15.6,75.11,4.96,81.57,3.34,3.65,0.86,0.59,11.8,2.09,21.73,135.6999969482422,-0.044
2015-04-09,2.63,5.99,1.23,7.86,19.57,26.27,16.14,78.59,11.56,81.6,3.53,3.37,0.89,0.57,10.13,1.97,20.52,137.4499969482422,0.0129
2015-04-10,3.08,7.31,1.43,7.98,20.69,28.5,13.72,66.93,0.11,81.65,3.55,4.3,1.64,0.7,14.78,2.42,21.97,135.10000610351562,-0.0171
2015-04-11,2.93,7.11,1.26,8.06,21.54,27.99,15.41,56.56,0.01,81.69,3.57,3.72,1.13,0.68,12.58,2.13,22.74,,
2015-04-12,2.88,6.83,1.6,7.95,21.98,30.09,16.15,59.86,0.07,81.73,3.52,4.32,1.28,0.65,13.94,2.62,23.41,135.10000610351562,0.0
2015-04-13,2.48,5.23,1.51,7.81,21.39,29.43,15.2,65.87,0.98,81.7,3.51,3.86,1.58,0.5,14.23,2.46,22.89,133.75,-0.01
2015-04-14,2.64,5.69,1.81,7.78,21.0,28.13,16.07,71.15,1.84,81.54,3.48,4.11,1.62,0.55,12.06,2.8,22.43,134.60000610351562,0.0064
2015-04-15,2.45,5.34,0.86,7.62,19.01,22.58,16.82,84.45,8.16,81.53,3.43,1.93,0.48,0.51,5.76,1.34,19.54,135.8000030517578,0.0089
2015-04-16,2.19,5.0,1.33,7.52,17.88,23.38,14.76,86.73,16.83,81.73,3.37,3.87,0.63,0.48,8.62,2.14,18.53,139.60000610351562,0.028
2015-04-17,2.38,5.31,0.9,7.66,17.95,24.8,14.01,81.98,14.71,81.81,3.46,3.01,0.47,0.51,10.79,1.59,18.87,138.6999969482422,-0.0064
2015-04-18,2.98,6.71,1.1,7.79,19.25,26.24,12.42,74.38,3.22,81.69,3.51,2.64,1.36,0.64,13.82,1.83,20.33,,
2015-04-19,2.77,6.13,1.0,7.82,19.26,25.04,15.06,79.02,5.83,81.67,3.49,2.47,0.57,0.59,9.98,1.65,20.2,138.6999969482422,0.0
2015-04-20,2.78,6.21,1.05,7.7,20.21,27.3,14.87,74.31,2.06,81.64,3.47,2.57,0.13,0.6,12.43,1.74,21.49,138.6999969482422,0.0
2015-04-21,2.86,6.67,1.14,7.83,19.35,24.54,15.2,78.19,2.0,81.69,3.46,2.86,1.28,0.64,9.34,1.87,20.16,140.3000030517578,0.0115
2015-04-22,2.69,5.97,1.12,7.79,18.19,22.25,15.47,82.47,13.21,81.76,3.5,2.51,1.3,0.57,6.78,1.88,18.73,142.39999389648438,0.015
2015-04-23,3.02,6.86,1.02,7.95,19.24,25.71,14.26,74.76,1.06,81.73,3.52,2.54,0.67,0.66,11.45,1.81,20.25,140.4499969482422,-0.0137
2015-04-24,2.78,6.26,1.16,7.86,19.36,25.47,13.86,74.23,2.09,81.74,3.5,2.74,0.41,0.6,11.61,2.06,20.31,141.14999389648438,0.005
2015-04-25,2.84,6.45,1.28,7.73,20.23,27.29,14.98,76.22,8.01,81.62,3.47,3.54,0.6,0.62,12.31,2.05,21.31,,
2015-04-26,2.21,4.46,1.51,7.54,18.18,21.99,15.67,86.39,46.93,81.62,3.41,3.66,0.46,0.43,6.32,2.39,18.57,141.14999389648438,0.0
2015-04-27,2.6,5.88,1.22,7.52,18.41,24.46,14.18,80.95,13.44,81.68,3.37,3.59,0.34,0.57,10.28,1.99,19.24,136.10000610351562,-0.0358
2015-04-28,2.58,6.04,1.12,7.75,19.01,24.97,15.62,80.47,8.16,81.68,3.49,4.29,0.05,0.58,9.35,1.85,19.6,138.14999389648438,0.0151
2015-04-29,2.97,7.25,1.17,7.85,18.3,24.66,13.44,80.06,2.08,81.66,3.51,3.84,0.18,0.7,11.22,2.02,19.1,138.35000610351562,0.0014
2015-04-30,2.77,6.43,1.44,7.67,19.27,26.51,13.2,75.91,2.24,81.63,3.42,3.26,0.69,0.62,13.31,2.47,20.03,136.5500030517578,-0.013
2015-05-01,2.43,5.47,1.76,7.5,19.0,23.72,15.47,84.67,6.49,81.62,3.37,4.02,2.22,0.53,8.25,2.85,19.48,133.4499969482422,-0.0227
2015-05-02,2.3,4.99,2.14,7.53,18.62,23.06,15.38,84.4,2.55,81.6,3.37,5.27,1.98,0.48,7.68,3.51,18.91,,
2015-05-03,2.1,4.86,2.08,7.42,18.3,22.43,15.28,87.7,6.4,81.55,3.34,5.06,2.43,0.47,7.15,3.4,18.61,133.4499969482422,0.0
2015-05-04,2.38,5.12,1.6,7.58,19.06,23.66,16.07,83.75,5.23,81.62,3.4,4.76,1.37,0.5,7.59,2.67,19.47,131.85000610351562,-0.012
2015-05-05,2.22,4.88,1.36,7.6,18.44,22.44,15.91,84.84,5.78,81.62,3.45,4.37,1.28,0.48,6.53,2.29,18.8,132.5500030517578,0.0053
2015-05-06,2.48,5.47,1.07,7.54,18.25,23.43,14.55,86.18,9.87,81.56,3.44,2.8,1.15,0.53,8.88,1.84,18.86,128.0500030517578,-0.0339
2015-05-07,1.84,3.96,0.78,7.52,17.48,21.4,15.25,89.03,4.86,81.68,3.4,1.97,0.41,0.39,6.15,1.36,17.82,130.85000610351562,0.0219
2015-05-08,2.1,4.76,1.18,7.51,18.11,22.34,15.6,87.13,7.69,81.76,3.39,3.25,0.37,0.47,6.74,1.88,18.63,132.89999389648438,0.0157
2015-05-09,1.91,4.36,1.22,7.45,17.66,21.73,14.2,86.45,6.14,81.76,3.35,3.39,1.16,0.43,7.53,2.01,18.37,,
2015-05-10,2.28,5.15,1.28,7.43,18.28,23.17,14.51,85.74,10.64,81.71,3.38,2.7,1.47,0.5,8.66,2.08,19.16,132.89999389648438,0.0
2015-05-11,2.58,5.93,0.65,7.58,18.96,23.08,16.59,86.6,2.26,81.75,3.44,1.9,0.72,0.58,6.49,1.13,19.4,133.35000610351562,0.0034
2015-05-12,2.46,5.84,0.93,7.63,19.4,24.82,14.79,84.0,3.77,81.79,3.44,2.3,0.62,0.57,10.03,1.61,20.11,134.5,0.0086
2015-05-13,2.37,5.4,0.94,7.65,18.35,23.37,15.41,87.97,5.83,81.76,3.46,2.38,0.26,0.53,7.96,1.6,18.87,134.39999389648438,-0.0007
2015-05-14,2.38,6.07,0.77,7.41,18.73,24.16,15.13,84.23,1.59,81.74,3.33,2.11,0.6,0.6,9.03,1.45,19.14,135.64999389648438,0.0093
2015-05-15,2.54,6.53,1.44,7.4,19.22,24.97,15.4,82.77,2.16,81.72,3.32,3.59,1.23,0.64,9.57,2.46,19.62,137.1999969482422,0.0114
2015-05-16,2.01,5.08,1.59,7.3,18.91,23.92,14.93,84.68,2.51,81.71,3.26,3.49,1.84,0.5,8.99,2.63,19.29,,
2015-05-17,2.54,6.03,1.13,7.35,18.95,24.58,14.53,83.64,5.13,81.69,3.3,3.52,0.24,0.59,10.05,1.94,19.62,137.1999969482422,0.0
2015-05-18,2.4,5.52,1.14,7.46,18.5,23.26,15.52,85.53,6.42,81.75,3.36,3.45,0.35,0.54,7.74,1.92,19.09,141.64999389648438,0.0324
2015-05-19,2.33,5.81,1.12,7.28,18.66,24.08,14.25,81.07,0.99,81.75,3.26,3.0,1.16,0.57,9.83,1.95,19.26,139.85000610351562,-0.0127
2015-05-20,2.54,6.18,1.48,7.44,18.56,24.61,13.08,79.03,0.96,81.8,3.33,3.9,2.0,0.61,11.53,2.55,19.14,136.0,-0.0275
2015-05-21,2.47,5.97,1.41,7.39,18.79,24.84,14.29,82.72,6.86,81.81,3.3,3.32,1.75,0.59,10.55,2.36,19.41,128.4499969482422,-0.0555
2015-05-22,2.52,5.92,1.29,7.3,18.22,23.77,14.2,85.23,44.38,81.8,3.29,3.34,1.27,0.59,9.57,2.12,18.98,126.9499969482422,-0.0117
2015-05-23,2.18,5.0,1.4,7.11,18.05,23.13,13.77,85.12,12.67,81.77,3.19,3.39,1.26,0.5,9.36,2.24,18.9,,
2015-05-24,2.26,5.16,1.48,7.16,18.04,22.25,15.13,86.18,33.75,81.74,3.22,3.93,1.52,0.51,7.12,2.42,18.64,126.9499969482422,0.0
2015-05-25,1.93,4.27,1.63,7.32,17.79,21.34,15.25,87.63,14.48,81.75,3.31,4.59,1.55,0.42,6.09,2.69,18.18,126.9499969482422,0.0
2015-05-26,2.44,5.72,1.62,7.41,18.55,24.01,14.41,84.21,5.44,81.71,3.34,3.61,1.92,0.57,9.6,2.67,19.18,124.0500030517578,-0.0228
2015-05-27,2.54,5.93,1.63,7.46,18.52,23.77,14.44,83.17,5.57,81.71,3.39,4.09,1.98,0.59,9.33,2.69,19.2,124.5,0.0036
2015-05-28,2.4,5.31,1.17,7.39,18.13,22.76,14.36,81.95,8.38,81.73,3.35,2.72,1.26,0.53,8.4,1.96,18.81,125.1500015258789,0.0052
2015-05-29,1.56,3.3,1.28,7.39,17.8,21.93,14.57,86.46,10.89,81.68,3.35,3.47,1.21,0.33,7.36,2.12,18.39,126.1500015258789,0.008
2015-05-30,2.07,4.71,1.21,7.35,17.35,21.01,14.89,88.29,9.5,81.72,3.33,2.77,0.98,0.47,6.12,2.08,17.59,,
2015-05-31,2.38,5.95,1.4,7.41,18.02,22.89,14.47,86.71,12.21,81.67,3.35,3.82,1.71,0.59,8.42,2.32,18.5,126.1500015258789,0.0
2015-06-01,2.09,4.93,1.02,7.27,18.11,23.35,13.82,84.53,2.85,81.6,3.28,3.18,0.35,0.49,9.53,1.68,18.98,129.8000030517578,0.0289
2015-06-02,1.77,3.97,1.11,7.21,18.12,22.38,15.72,89.05,11.76,81.61,3.25,2.99,1.32,0.4,6.66,1.83,18.63,132.6999969482422,0.0223
2015-06-03,2.73,6.47,0.91,7.34,18.16,21.68,15.46,86.43,7.39,81.68,3.34,2.4,0.95,0.65,6.22,1.57,18.63,134.3000030517578,0.0121
2015-06-04,2.56,6.27,0.84,7.42,19.09,25.08,14.79,80.74,1.64,81.61,3.34,2.81,0.17,0.63,10.29,1.6,19.6,135.6999969482422,0.0104
2015-06-05,2.45,6.1,0.9,7.42,18.65,24.66,13.57,81.63,2.19,81.6,3.32,2.35,0.32,0.61,11.09,1.75,19.08,135.10000610351562,-0.0044
2015-06-06,2.67,6.74,1.37,7.43,18.07,24.39,13.11,80.91,1.49,81.68,3.33,3.24,1.92,0.68,11.28,2.44,18.51,,
2015-06-07,2.21,5.49,0.75,7.14,17.69,23.66,12.84,84.67,3.36,81.7,3.23,2.41,0.16,0.55,10.82,1.4,18.36,135.10000610351562,0.0
2015-06-08,2.33,5.53,1.33,7.19,17.55,22.57,13.84,87.41,6.46,81.68,3.23,3.67,1.48,0.56,8.73,2.18,18.31,136.5500030517578,0.0107
2015-06-09,2.05,5.12,1.17,7.07,17.82,22.54,13.9,85.24,4.13,81.75,3.17,3.05,1.44,0.51,8.64,1.92,18.6,137.35000610351562,0.0059
2015-06-10,2.04,5.32,1.28,6.77,17.57,22.6,13.41,85.33,26.18,81.72,3.0,3.45,1.44,0.54,9.19,2.08,18.34,136.4499969482422,-0.0066
2015-06-11,1.78,4.83,1.21,6.71,17.35,22.24,13.36,84.03,19.69,81.75,2.98,3.27,0.44,0.49,8.88,2.0,18.16,132.0,-0.0326
